date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:36:40	789533/789533	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Jul%202024%2017:36:40%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/shopify.png	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/shopify.png	(from https://kota.co.uk/blog)
22:36:40	134147/134147	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Jul%202024%2017:36:41%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/example.png	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/example.png	(from https://kota.co.uk/blog)
22:36:40	166624/166624	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Jul%202024%2017:36:42%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/title-tags-and-meta-descriptions.png	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/title-tags-and-meta-descriptions.png	(from https://kota.co.uk/blog)
22:36:42	427644/427644	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:36:43%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/Rebecca-team-bio-blog.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/Rebecca-team-bio-blog.jpg	(from https://kota.co.uk/blog)
22:36:42	2971774/2971774	---MC-	200	added ('OK')	image/png	date:Wed,%2003%20Jul%202024%2017:36:42%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/KOTA-Blog.png	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/KOTA-Blog.png	(from https://kota.co.uk/blog)
22:36:42	95899/95899	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:36:44%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/header-image.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/header-image.jpg	(from https://kota.co.uk/blog)
22:36:43	115953/115953	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:36:44%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/Ed-blog.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/Ed-blog.jpg	(from https://kota.co.uk/blog)
22:36:43	84156/84156	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:36:45%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/Content-vs-Design-01.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/Content-vs-Design-01.jpg	(from https://kota.co.uk/blog)
22:36:44	238171/238171	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:36:45%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/shopify-blog-header.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/shopify-blog-header.jpg	(from https://kota.co.uk/blog)
22:36:46	102077/102077	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:36:47%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/illustration-01.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/illustration-01.jpg	(from https://kota.co.uk/blog)
22:36:47	3695573/3695573	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Jul%202024%2017:36:46%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/Untitled-design-8.png	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/Untitled-design-8.png	(from https://kota.co.uk/blog)
22:36:47	151722/151722	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:36:48%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/Alex-Blog.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/Alex-Blog.jpg	(from https://kota.co.uk/blog)
22:36:48	95899/95899	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:36:49%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/header-image-1.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/header-image-1.jpg	(from https://kota.co.uk/blog)
22:36:48	122020/122020	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:36:49%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/Margo_Blog.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/Margo_Blog.jpg	(from https://kota.co.uk/blog)
22:36:49	49494/49494	---MC-	200	added ('OK')	image/png	date:Wed,%2003%20Jul%202024%2017:36:50%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/shaking-hands.png	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/shaking-hands.png	(from https://kota.co.uk/blog)
22:36:49	219067/219067	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:36:50%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/Blog-Header.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/Blog-Header.jpg	(from https://kota.co.uk/blog)
22:36:50	179560/179560	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:36:51%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/Ffion_Blog.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/Ffion_Blog.jpg	(from https://kota.co.uk/blog)
22:36:50	110386/110386	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:36:51%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/people-with-light-bulb-work-together-have-brainstorm-share-creative-ideas-concept-teamwork-search-su.jpeg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/people-with-light-bulb-work-together-have-brainstorm-share-creative-ideas-concept-teamwork-search-su.jpg	(from https://kota.co.uk/blog)
22:36:51	368861/368861	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:36:52%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/Header_b.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/Header_b.jpg	(from https://kota.co.uk/blog)
22:36:51	193313/193313	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:36:53%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/power-slap-blog-header-1.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/power-slap-blog-header-1.jpg	(from https://kota.co.uk/blog)
22:36:52	181919/181919	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:36:53%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/Nicola_Blog.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/Nicola_Blog.jpg	(from https://kota.co.uk/blog)
22:36:53	127320/127320	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:36:54%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/redriects-blog-header.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/redriects-blog-header.jpg	(from https://kota.co.uk/blog)
22:36:53	88628/88628	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:36:54%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/sustainble-header.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/sustainble-header.jpg	(from https://kota.co.uk/blog)
22:36:53	69753/69753	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:36:55%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/header-2.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/header-2.jpg	(from https://kota.co.uk/blog)
22:36:54	95899/95899	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:36:55%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/header-image-1-2.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/header-image-1-2.jpg	(from https://kota.co.uk/blog)
22:36:56	958850/958850	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:36:56%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/IMG_0464.jpeg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/IMG_0464.jpg	(from https://kota.co.uk/blog)
22:36:56	105781/105781	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:36:57%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/maps_2.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/maps_2.jpg	(from https://kota.co.uk/blog)
22:36:57	102296/102296	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:36:58%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/web-design-2560x1707.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/web-design-2560x1707.jpg	(from https://kota.co.uk/blog)
22:36:57	281373/281373	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:36:58%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/WebDesignHeader.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/WebDesignHeader.jpg	(from https://kota.co.uk/blog)
22:36:58	518196/518196	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:36:59%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/best-of-2021_.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/best-of-2021_.jpg	(from https://kota.co.uk/blog)
22:36:59	463116/463116	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:36:59%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/perspective-1.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/perspective-1.jpg	(from https://kota.co.uk/blog)
22:36:59	171877/171877	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:37:00%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/animation-blog-header.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/animation-blog-header.jpg	(from https://kota.co.uk/blog)
22:37:00	102077/102077	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:37:01%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/illustration-01-1.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/illustration-01-1.jpg	(from https://kota.co.uk/blog)
22:37:00	51745/51745	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:37:01%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/notion-x-kota-1.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/notion-x-kota-1.jpg	(from https://kota.co.uk/blog)
22:37:01	101676/101676	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:37:02%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/illustration-03.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/illustration-03.jpg	(from https://kota.co.uk/blog)
22:37:02	124294/124294	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:37:03%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/New-Client-Header.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/New-Client-Header.jpg	(from https://kota.co.uk/blog)
22:37:02	110894/110894	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:37:03%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/kH-ycDuw.jpeg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/kH-ycDuw.jpg	(from https://kota.co.uk/blog)
22:37:04	888631/888631	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:37:04%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/hijingo2.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/hijingo2.jpg	(from https://kota.co.uk/blog)
22:37:04	238171/238171	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:37:05%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/shopify-blog-header-1.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/shopify-blog-header-1.jpg	(from https://kota.co.uk/blog)
22:37:04	108809/108809	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:37:05%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/blog-header-seo-1.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/blog-header-seo-1.jpg	(from https://kota.co.uk/blog)
22:37:05	108809/108809	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:37:06%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/blog-header-seo-1-1.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/blog-header-seo-1-1.jpg	(from https://kota.co.uk/blog)
22:37:06	288471/288471	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:37:07%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/features2-1-2560x1459.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/features2-1-2560x1459.jpg	(from https://kota.co.uk/blog)
22:37:06	197914/197914	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:37:07%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/em-header.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/em-header.jpg	(from https://kota.co.uk/blog)
22:37:07	101740/101740	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:37:08%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/illustration-02.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/illustration-02.jpg	(from https://kota.co.uk/blog)
22:37:07	216181/216181	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:37:08%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/shopify-blog-header-2.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/shopify-blog-header-2.jpg	(from https://kota.co.uk/blog)
22:37:08	49494/49494	---MC-	200	added ('OK')	image/png	date:Wed,%2003%20Jul%202024%2017:37:09%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/shaking-hands-1.png	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/shaking-hands-1.png	(from https://kota.co.uk/blog)
22:37:08	101676/101676	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:37:09%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/illustration-03-1.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/illustration-03-1.jpg	(from https://kota.co.uk/blog)
22:37:09	148795/148795	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:37:10%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/bekah-blog-min.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/bekah-blog-min.jpg	(from https://kota.co.uk/blog)
22:37:11	149906/149906	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:37:11%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/02/blog-header-1.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/02/blog-header-1.jpg	(from https://kota.co.uk/blog)
22:37:12	9595/9595	---MCZ	200	added ('OK')	text/css	etag:W/%222380894a4e79dcd3fbdd0110bf52f789%22	https://kota.co.uk/_next/static/css/31dc0d5c049dba49.css	C:/xampp/htdocs/artistic/kota.co.uk/_next/static/css/31dc0d5c049dba49.css	(from https://kota.co.uk/blog/creating-the-kotaverse-to-celebrate-10-years-of-kota)
22:37:12	12745/12745	---MCZ	200	added ('OK')	application/javascript	etag:W/%224d3d37a2e95dee90a102a16731488631%22	https://kota.co.uk/_next/static/chunks/749-1a06f1ff8f703747.js	C:/xampp/htdocs/artistic/kota.co.uk/_next/static/chunks/749-1a06f1ff8f703747.js	(from https://kota.co.uk/blog/creating-the-kotaverse-to-celebrate-10-years-of-kota)
22:37:13	7115/7115	---MCZ	200	added ('OK')	application/javascript	etag:W/%223d966aa3c3cb8d43f94b5af219ee3d32%22	https://kota.co.uk/_next/static/chunks/app/blog/%5Bslug%5D/page-5815c02429522336.js	C:/xampp/htdocs/artistic/kota.co.uk/_next/static/chunks/app/blog/[slug]/page-5815c02429522336.js	(from https://kota.co.uk/blog/creating-the-kotaverse-to-celebrate-10-years-of-kota)
22:37:13	93186/93186	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:37:14%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/01/james-p.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/01/james-p.jpg	(from https://kota.co.uk/blog/creating-the-kotaverse-to-celebrate-10-years-of-kota)
22:37:16	90157/90157	---MCZ	200	added ('OK')	text/html	etag:W/%22fcb511c7380a77c8b736dbcb511da44b%22	https://kota.co.uk/blog/the-evolution-of-kota	C:/xampp/htdocs/artistic/kota.co.uk/blog/the-evolution-of-kota.html	(from https://kota.co.uk/blog/creating-the-kotaverse-to-celebrate-10-years-of-kota)
22:37:17	30357/30357	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%222f620fdc4e4d8b846ac3e9c71de1f918%22	https://kota.co.uk/app/uploads/2024/02/blog-header.webp	C:/xampp/htdocs/artistic/kota.co.uk/app/uploads/2024/02/blog-header.webp	(from https://kota.co.uk/blog/creating-the-kotaverse-to-celebrate-10-years-of-kota)
22:37:20	172/172	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2003%20Jul%202024%2017:37:17%20GMT	https://kota.co.uk/blog/creating-the-kotaverse-to-celebrate-10-years-of-kota/	C:/xampp/htdocs/artistic/kota.co.uk/blog/creating-the-kotaverse-to-celebrate-10-years-of-kota/index.html	(from https://kota.co.uk/blog/creating-the-kotaverse-to-celebrate-10-years-of-kota)
22:37:21	71957/71957	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:37:22%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/01/maja.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/01/maja.jpg	(from https://kota.co.uk/blog/web-design-project-timing)
22:37:24	98253/98253	---MCZ	200	added ('OK')	text/html	etag:W/%229mz9vmjaqg23q5%22	https://kota.co.uk/blog/kota-project-discovery-phase-our-recipe-for-your-success	C:/xampp/htdocs/artistic/kota.co.uk/blog/kota-project-discovery-phase-our-recipe-for-your-success.html	(from https://kota.co.uk/blog/web-design-project-timing)
22:37:28	89649/89649	---MCZ	200	added ('OK')	text/html	etag:W/%22u37mu5j3g01x5h%22	https://kota.co.uk/blog/kota-user-experience-design-process-why-is-ux-important	C:/xampp/htdocs/artistic/kota.co.uk/blog/kota-user-experience-design-process-why-is-ux-important.html	(from https://kota.co.uk/blog/web-design-project-timing)
22:37:30	87837/87837	---MCZ	200	added ('OK')	text/html	etag:W/%22mjalo7o5bg1vql%22	https://kota.co.uk/blog/kota-user-interface-design-process-the-power-of-good-ui	C:/xampp/htdocs/artistic/kota.co.uk/blog/kota-user-interface-design-process-the-power-of-good-ui.html	(from https://kota.co.uk/blog/web-design-project-timing)
22:37:30	159810/159810	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Jun%202024%2015:59:17%20GMT	https://kota.co.uk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fbriefing-book.05b24e22.png&w=828&q=75	C:/xampp/htdocs/artistic/kota.co.uk/_next/briefing-book8d03.png	(from https://kota.co.uk/blog/web-design-project-timing)
22:37:33	52076/52076	---MCZ	200	added ('OK')	text/html	etag:W/%22bb7dcd9a8dc41807b1af09840a894007%22	https://kota.co.uk/briefing	C:/xampp/htdocs/artistic/kota.co.uk/briefing.html	(from https://kota.co.uk/blog/web-design-project-timing)
22:37:35	109503/109503	---MCZ	200	added ('OK')	text/html	etag:W/%2237ad9a5468d0de9eb11f9bbf6f7328d8%22	https://kota.co.uk/blog/designing-more-sustainable-websites	C:/xampp/htdocs/artistic/kota.co.uk/blog/designing-more-sustainable-websites.html	(from https://kota.co.uk/blog/web-design-project-timing)
22:37:37	30357/30357	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%222f620fdc4e4d8b846ac3e9c71de1f918%22	https://kota.co.uk/app/uploads/2023/10/post-2.jpg	C:/xampp/htdocs/artistic/kota.co.uk/app/uploads/2023/10/post-2.jpg	(from https://kota.co.uk/blog/web-design-project-timing)
22:37:37	145/145	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2003%20Jul%202024%2017:37:37%20GMT	https://kota.co.uk/blog/web-design-project-timing/	C:/xampp/htdocs/artistic/kota.co.uk/blog/web-design-project-timing/index.html	(from https://kota.co.uk/blog/web-design-project-timing)
22:37:43	41793/41793	---M--	200	added ('OK')	image/jpeg	etag:%22651d32e9-a341%22	https://content.kota.co.uk/app/uploads/2023/10/post-2.jpg	C:/xampp/htdocs/artistic/content.kota.co.uk/app/uploads/2023/10/post-2.jpg	(from https://kota.co.uk/blog/web-design-project-timing)
22:37:49	102172/102172	---MCZ	200	added ('OK')	text/html	etag:W/%22e31c4cb0daf6544bc858b317090cfab0%22	https://kota.co.uk/work/stepping-stone-media	C:/xampp/htdocs/artistic/kota.co.uk/work/stepping-stone-media.html	(from https://kota.co.uk/blog/clutch-names-kota-a-2024-global-winner-clutch-champion-and-top-branding-company)
22:37:51	30357/30357	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%222f620fdc4e4d8b846ac3e9c71de1f918%22	https://kota.co.uk/app/uploads/2024/06/clutch-top-branding-company-2024-1.png	C:/xampp/htdocs/artistic/kota.co.uk/app/uploads/2024/06/clutch-top-branding-company-2024-1.png	(from https://kota.co.uk/blog/clutch-names-kota-a-2024-global-winner-clutch-champion-and-top-branding-company)
22:37:51	199/199	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2003%20Jul%202024%2017:37:51%20GMT	https://kota.co.uk/blog/clutch-names-kota-a-2024-global-winner-clutch-champion-and-top-branding-company/	C:/xampp/htdocs/artistic/kota.co.uk/blog/clutch-names-kota-a-2024-global-winner-clutch-champion-and-top-branding-company/index.html	(from https://kota.co.uk/blog/clutch-names-kota-a-2024-global-winner-clutch-champion-and-top-branding-company)
22:37:51	252677/252677	---MC-	200	added ('OK')	image/png	date:Wed,%2003%20Jul%202024%2017:37:45%20GMT	https://kota-content.b-cdn.net/app/uploads/2024/03/Emily-Malone-1.png	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2024/03/Emily-Malone-1.png	(from https://kota.co.uk/blog/clutch-names-kota-a-2024-global-winner-clutch-champion-and-top-branding-company)
22:37:53	500530/500530	---M--	200	added ('OK')	image/png	etag:%2266793ae7-7a332%22	https://content.kota.co.uk/app/uploads/2024/06/clutch-top-branding-company-2024-1.png	C:/xampp/htdocs/artistic/content.kota.co.uk/app/uploads/2024/06/clutch-top-branding-company-2024-1.png	(from https://kota.co.uk/blog/clutch-names-kota-a-2024-global-winner-clutch-champion-and-top-branding-company)
22:37:53	142/142	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2003%20Jul%202024%2017:37:55%20GMT	https://kota.co.uk/services/web-design	C:/xampp/htdocs/artistic/kota.co.uk/services/web-design	(from https://kota.co.uk/blog/sitecare-management-website-maintenance)
22:37:54	121/121	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2003%20Jul%202024%2017:37:55%20GMT	https://kota.co.uk/studio	C:/xampp/htdocs/artistic/kota.co.uk/studio	(from https://kota.co.uk/blog/sitecare-management-website-maintenance)
22:37:58	89019/89019	---MCZ	200	added ('OK')	text/html	etag:W/%22y44v0qkscj1wmh%22	https://kota.co.uk/blog/monitoring-website-traffic-with-google-analytics	C:/xampp/htdocs/artistic/kota.co.uk/blog/monitoring-website-traffic-with-google-analytics.html	(from https://kota.co.uk/blog/sitecare-management-website-maintenance)
22:38:01	129443/129443	---MCZ	200	added ('OK')	text/html	etag:W/%2245dcc53053b990d63c01df3367088a5e%22	https://kota.co.uk/blog/check-it-off-the-ultimate-website-revamp-checklist	C:/xampp/htdocs/artistic/kota.co.uk/blog/check-it-off-the-ultimate-website-revamp-checklist.html	(from https://kota.co.uk/blog/sitecare-management-website-maintenance)
22:38:03	30357/30357	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%222f620fdc4e4d8b846ac3e9c71de1f918%22	https://kota.co.uk/app/uploads/2024/02/sitecare-header-image.webp	C:/xampp/htdocs/artistic/kota.co.uk/app/uploads/2024/02/sitecare-header-image.webp	(from https://kota.co.uk/blog/sitecare-management-website-maintenance)
22:38:06	159/159	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2003%20Jul%202024%2017:38:03%20GMT	https://kota.co.uk/blog/sitecare-management-website-maintenance/	C:/xampp/htdocs/artistic/kota.co.uk/blog/sitecare-management-website-maintenance/index.html	(from https://kota.co.uk/blog/sitecare-management-website-maintenance)
22:38:07	23970/23970	---MCZ	200	added ('OK')	text/css	etag:W/%223f3ddb672d32990429099534b1dde60d%22	https://kota.co.uk/_next/static/css/02af7c03297a51f8.css	C:/xampp/htdocs/artistic/kota.co.uk/_next/static/css/02af7c03297a51f8.css	(from https://kota.co.uk/contact)
22:38:08	11005/11005	---MCZ	200	added ('OK')	application/javascript	etag:W/%221b6369022d7dfce418228d8017559b4f%22	https://kota.co.uk/_next/static/chunks/app/contact/page-52ef4b4a458fbc33.js	C:/xampp/htdocs/artistic/kota.co.uk/_next/static/chunks/app/contact/page-52ef4b4a458fbc33.js	(from https://kota.co.uk/contact)
22:38:12	203736/203736	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Jul%202024%2017:38:10%20GMT	https://kota-content.b-cdn.net/app/uploads/2023/10/contact-bg-2560x1440.jpg	C:/xampp/htdocs/artistic/kota-content.b-cdn.net/app/uploads/2023/10/contact-bg-2560x1440.jpg	(from https://kota.co.uk/contact)
22:38:12	14427/14427	---MCZ	200	added ('OK')	text/css	etag:W/%22725702d104a59d8071f8b5914ca877e8%22	https://kota.co.uk/_next/static/css/b5c6797eaf04f678.css	C:/xampp/htdocs/artistic/kota.co.uk/_next/static/css/b5c6797eaf04f678.css	(from https://kota.co.uk/faqs)
